Event id;Event start date;Event stop date;Venue name;Event name;Venue address;Venue city;Venue state;Postal code;Latitude;Longitude;Cancelled
E0-001-092638838-0;2016-05-20 21:30:00;;Union Hall;The 90's Summer Jams Sing-Along;702 Union Street;Brooklyn;NY;11215;40.676133223336144;-73.98004612268448;
E0-001-089896044-9;2016-05-20 21:30:00;;Sportsmen's Tavern;The Nighthawks;326 Amherst Street;Buffalo;NY;;42.9376812;-78.8917205;
E0-001-093030591-3;2016-05-20 21:00:00;;Black Eyed Sally's;Erin Harpe & the Delta Swingers;350 Asylum Street;Hartford;CT;;41.7676848;-72.6795638;
E0-001-091797545-8;2016-05-20 21:00:00;;PlayStation Theater;Caravan Palace;1515 Broadway at West 44th Street;New York;NY;10036;40.75779293511738;-73.98639362537841;
E0-001-093025144-5;2016-05-20 21:00:00;;Maxwell's;Matt O'Ree Band;1039 Washington Street;Hoboken;NJ;07030;40.7495679;-74.0266470;
E0-001-093318595-8;2016-05-20 21:00:00;2016-05-21 01:00:00;The Lizard Lounge;CLUB D'ELF;1667 Massachusetts Avenue;Cambridge;MA;02138;42.3821179;-71.1195046;
E0-001-091819567-9;2016-05-20 21:00:00;;The Mohawk Place;Handsome Jack- The Hawkeyes;47 East Mohawk Street;Buffalo;NY;;42.8868204;-78.8721049;
E0-001-091884829-4;2016-05-20 21:00:00;;Westcott Theater;Zach Nugent's Dead Set;524 Westcott Street;Syracuse;NY;13210;43.0412490;-76.1194560;
E0-001-088351658-1;2016-05-20 21:00:00;;Tropicana Casino and Resort;Joe Bonamassa;2831 Boardwalk;Atlantic City;NJ;08401;39.3518841;-74.4444065;
E0-001-091109630-6;2016-05-20 21:00:00;;Club Metronome;Sponsored by Lagunitas Brewing Co. Big Mean Sound Machine;Main St.;Burlington;VT;05401;44.4762452;-73.2037218;
E0-001-093071095-7;2016-05-20 20:30:00;;Klein Memorial Auditorium;@ The Klein – Ladies’ Night Out A Concert for Breast Cancer;910 Fairfield Avenue;Bridgeport;CT;;41.1744395;-73.2020167;
E0-001-091058750-0;2016-05-20 20:30:00;2016-05-21 00:00:00;AS220;Stone Soup Presents An Evening With Erin McKeown, Zoe Lewis & Natalia Zukerman;115 Empire Street;Providence;RI;02903;41.8218160;-71.4159500;
E0-001-091597438-5;2016-05-20 20:30:00;;Higher Ground;Kung Fu;1214 Williston Rd;South Burlington;VT;05403;44.4688870;-73.1756400;
E0-001-092159105-9;2016-05-20 20:30:00;;Rockwood Music Hall;Lincoln Durham;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-093262930-3@2016052020;2016-05-20 20:00:00;;Central Park;Central Park Zoo: Brew at the Zoo;Central Park;New York;NY;10019;40.77017947939051;-73.97368905662233;
E0-001-092464318-6;2016-05-20 20:00:00;;Webster Hall;Opiuo;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-092515589-1;2016-05-20 20:00:00;;Webster Hall;Dreamers, the Young Wild, Audiodamn!, Monograms;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-091038783-0;2016-05-20 20:00:00;;Webster Hall;Lany the Make Out Tour;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-091978814-8;2016-05-20 20:00:00;;B.B. King Blues Club and Grill;Robert Cray Band;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092641469-4;2016-05-20 20:00:00;;Knitting Factory;Teen Commandments, New Myths, Lakes;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-091061177-3;2016-05-20 20:00:00;;Knitting Factory;LANY - The Makeout Tour;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-091454284-2;2016-05-20 20:00:00;;Highline Ballroom;Jonah Smith;431 W Sixteenth Street;New York;NY;10011;40.743009035190596;-74.00586620370484;
E0-001-091283978-0;2016-05-20 20:00:00;;The Middle East;Together x Resident Advisor with Jon Hopkins & Kink at The Middle East;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-091771137-3;2016-05-20 20:00:00;;Music Hall of Williamsburg;NYLON presents Rooney: The Welcome Home Tour;66 N Sixth Street;Brooklyn;NY;11211;40.7192879;-73.9617084;
E0-001-092764790-7;2016-05-20 20:00:00;;SOB's;La Tematika;204 Varick Street;New York;NY;10014;40.7284001;-74.0052472;
E0-001-090431738-0;2016-05-20 20:00:00;;The Egg;Mike Marino - The Presidential Tour;1 State St.;Albany;NY;12203;42.65054022462812;-73.7582225500488;
E0-001-090653495-4;2016-05-20 20:00:00;;Bears Den At Seneca Niagara Casino;The Zombies;310 Fourth Street;Niagara Falls;NY;14303;43.0856935;-79.0577721;
E0-001-093041655-6;2016-05-20 20:00:00;2016-05-20 22:00:00;Club Passim;Rachel Ries EP Release;47 Palmer Street;Cambridge;MA;02138;42.3738238;-71.1199982;
E0-001-093003860-4;2016-05-20 20:00:00;;Hard Rock Cafe - Boston;Aisling Peartree;24 Clinton Street;Boston;MA;02109;42.3607520;-71.0555070;
E0-001-093251030-6;2016-05-20 20:00:00;;Bug Jar;KOPPS + Beastman w/ Continental Drifft;219 Monroe Avenue;Rochester;NY;14607;43.1500594;-77.6000129;
E0-001-091475871-7;2016-05-20 20:00:00;;The Chance;Papoose & Remy Ma;6 Crannell Street;Poughkeepsie;NY;12601;41.7031619;-73.9240117;
E0-001-091943039-3;2016-05-20 20:00:00;;Higher Ground;Old Man Canyon;1214 Williston Rd;South Burlington;VT;05403;44.4688870;-73.1756400;
E0-001-092273864-8;2016-05-20 20:00:00;;The Stone Pony;Wyland;913 Ocean Avenue;Asbury Park;NJ;;40.2200010;-74.0009470;
E0-001-088449344-5;2016-05-20 20:00:00;;Count Basie Theatre;The Midtown Men;99 Monmouth Street;Red Bank;NJ;07701;40.3488950;-74.0701980;
E0-001-086454913-5;2016-05-20 20:00:00;;Zeiterion Performing Arts Center;joy Behar;684 Purchase Street;New Bedford;MA;02740;41.6333843;-70.9256590;
E0-001-091522520-7;2016-05-20 20:00:00;;Wellmont Theatre;Monster Energy Outbreak Tour presents: Andrew Dice Clay;5 Seymour Street;Montclair;NJ;07042;40.8126460;-74.2167000;
E0-001-093296853-0;2016-05-20 20:00:00;;Paramount Theatre - Asbury Park;Louis C.K.;1300 Ocean Avenue;Asbury Park;NJ;07712;40.223748;-73.999011;
E0-001-093003183-2;2016-05-20 20:00:00;;Trump Taj Mahal;Endall;1000 Boardwalk at Virginia Avenue;Atlantic City;NJ;08401;39.3599268;-74.4202557;
E0-001-090625112-1;2016-05-20 20:00:00;;Hampton Beach Casino Ballroom;Extreme;169 OCEAN BOULEVARD;Hampton;NH;03842;42.9097209;-70.8109439;
E0-001-092711921-9;2016-05-20 20:00:00;2016-05-20 21:30:00;Portsmouth Music Hall;Paula Poundstone Headlines the Music Hall;28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-092371815-5;2016-05-20 20:00:00;;Cornell University;CU Music: Mayfest, Concert 1;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-092312503-6;2016-05-20 20:00:00;;Barclays Center;Bad Boy Family Reunion with Puff Daddy, Lil Kim, Jay Z and more;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-091738591-0;2016-05-20 19:30:00;;Mohegan Sun Resort and Casino;Cyndi Lauper & Boy George;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-091241471-2;2016-05-20 19:30:00;;B.B. King Blues Club and Grill;LOUIS ARMSTRONG Tribute: JOEY MORANT & CATFISH STEW;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-091269711-1;2016-05-20 19:30:00;;B.B. King Blues Club and Grill;"The Music of LOUIS ARMSTRONG  with ""Hot Lips"" JOEY MORANT  & CATFISH STEW";237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092594046-6;2016-05-20 19:30:00;;B.B. King Blues Club and Grill;Joey Morant Quartet;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-091558092-8;2016-05-20 19:30:00;;Mercury Lounge;Parsonsfield (CD Release);217 East Houston Street;New York;NY;10002;40.722036;-73.986806;
E0-001-091336581-1;2016-05-20 19:30:00;;Dunkin' Donuts Center Providence;Stars With Guitars with Trace Adkins, Easton Corbin, Jon Pardi, Lindsay Ell;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-092691566-1;2016-05-20 19:30:00;;Dunkin' Donuts Center Providence;Stars with Guitars;One LaSalle Square;Providence;RI;02903;41.8234647;-71.4184633;
E0-001-089467429-8;2016-05-20 19:30:00;;Carnegie Hall;The Top End of Down Under;881 Seventh Avenue;New York;NY;10019;40.765016;-73.9799;
E0-001-090822462-6;2016-05-20 19:30:00;;Wilbur Theatre;The Fighter and The Kid Live with Brendan Schaub & Bryan Callen;246 Tremont Street;Boston;MA;02116;42.3507536;-71.0647817;
E0-001-090885345-5;2016-05-20 19:30:00;;Wilbur Theatre;The Fighter and The Kid Podcast Live;246 Tremont Street;Boston;MA;02116;42.3507536;-71.0647817;
E0-001-092810277-5;2016-05-20 19:30:00;;Union Hall;Bitchcraft: NY Funny Songs Fest Edition;702 Union Street;Brooklyn;NY;11215;40.676133223336144;-73.98004612268448;
E0-001-092547679-4;2016-05-20 19:30:00;;Boston University;Dance Concert: Boston Arts Academy;One Silber Way;Boston;MA;02215;42.3497046;-71.0999554;
E0-001-091833152-7;2016-05-20 19:30:00;;Montage Music Hall;American Head Charge;50 Chestnut St.;Rochester;NY;14604;43.1558837;-77.6028974;
E0-001-092416388-4;2016-05-20 19:30:00;;The Tralf;Rickey Smiley;622 Main St;Buffalo;NY;14202;42.8910934;-78.8732027;
E0-001-092330312-0;2016-05-20 19:30:00;;The Chance;Hed Pe, Veer Union, Likewise, Fiction;6 Crannell Street;Poughkeepsie;NY;12601;41.7031619;-73.9240117;
E0-001-091664500-0;2016-05-20 19:30:00;;The Met;Beartooth    Stray From The Path -  My Ticket Home -  Former;1005 Main Street;Pawtucket;RI;02860;41.86307352162105;-71.40027875106506;
E0-001-093116174-1;2016-05-20 19:30:00;;Utica Memorial Auditorium;WWE - World Wrestling Entertainment;400 Oriskany Boulevard;Utica;NY;;43.1141997;-75.2763376;
E0-001-092354365-8;2016-05-20 19:30:00;;Utica Memorial Auditorium;WWE Live;400 Oriskany Boulevard;Utica;NY;;43.1141997;-75.2763376;
E0-001-091969257-7;2016-05-20 19:15:00;;The Space;Sammy Wilk;295 Treadwell Street;Hamden;CT;06514;41.3532489;-72.9249673;
E0-001-090385338-0;2016-05-20 19:10:00;;Fenway Park;Boston Red Sox vs. Cleveland Indians;4 Yawkey Way;Boston;MA;02215-3409;42.346351;-71.09762;
E0-001-088996467-4;2016-05-20 19:00:00;;Beacon Theatre;Above and Beyond;2124 Broadway (at 74th);New York;NY;10023;40.7805932;-73.9813180;
E0-001-090911142-6;2016-05-20 19:00:00;;Webster Hall;Parquet Courts, B Boys;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-091026418-6;2016-05-20 19:00:00;;Irving Plaza;Apocalyptica: Shadowmaker Tour;17 Irving Place;New York;NY;10003;40.7349170;-73.9884469;
E0-001-092737496-8;2016-05-20 19:00:00;;Museum of Modern Art;The Mother and more;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-092900659-3@2016052019;2016-05-20 19:00:00;;Museum of Modern Art;By Candlelight. 1933. Directed by James Whale;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-092148941-7;2016-05-20 19:00:00;;The Gramercy Theatre (The Blender Theatre);CEG & Nolafunk Pres. Ripe / Flow Tribe;127 East 23rd Street;New York;NY;10010;40.7399;-73.984911;
E0-001-090228155-9;2016-05-20 19:00:00;;The Middle East;108, Sweet Jesus, Ascend/Descend, Mountain Man;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-090843136-9;2016-05-20 19:00:00;;Joe's Pub;Barb Jungr- Laurence Hobgood;425 Lafayette Street;New York;NY;10003;40.7291260;-73.9920822;
E0-001-092267300-4;2016-05-20 19:00:00;;Starland Ballroom;Rachel Lorin;570 Jernnee Mill Road;Sayreville;NJ;08872;40.44036826067071;-74.35556106522063;
E0-001-091560702-1;2016-05-20 19:00:00;;Starland Ballroom;Sebastian Bach (the original voice of Skid Row)  - Ripped, Atomic Beauty, Scottish Widows, Santa Cruz;570 Jernnee Mill Road;Sayreville;NJ;08872;40.44036826067071;-74.35556106522063;
E0-001-092242832-5;2016-05-20 19:00:00;;Starland Ballroom;Ripped- Sebastian Bach- Scottish Widows- Atomic Beauty;570 Jernnee Mill Road;Sayreville;NJ;08872;40.44036826067071;-74.35556106522063;
E0-001-092479960-7;2016-05-20 19:00:00;;Arlene's Grocery;Dizzy Juice, Chanelle Gray, The Ruby Shots, Hey Guy;95 Stanton Street;New York;NY;10002;40.7213205;-73.9882117;
E0-001-092365291-0@2016052019;2016-05-20 19:00:00;;Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall);Disney Fantasia Live in Concert;10 Lincoln Square;New York;NY;10023;40.77280625284823;-73.98304584921266;
E0-001-084235121-9@2016052019;2016-05-20 19:00:00;2016-05-20 21:00:00;New Jersey Performing Arts Center;NJPAC Stage Exchange: The Commissions;36 Park Place;Newark;NJ;;40.7394910;-74.1681035;
E0-001-093073573-4;2016-05-20 19:00:00;;Boston Museum Of Fine Arts;National Center for Jewish Film’s 19th Annual Festival: Wedding Doll;465 Huntington Avenue;Boston;MA;;42.3395293;-71.0937888;
E0-001-090560957-0;2016-05-20 19:00:00;;University of Rochester;ECMS Percussion Senior Recitals for the students of Ruth Cahn;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-091298073-8;2016-05-20 19:00:00;;Buffalo State - Performing Arts Center at Rockwell Hall;Live It Up;Buffalo State Performing Arts Center 1300 Elmwood Avenue RH 210;Buffalo;NY;;42.8864;-78.8786;
E0-001-092663565-9;2016-05-20 19:00:00;;Rockwood Music Hall;Jim Hurst;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092653957-7@2016052019;2016-05-20 19:00:00;2016-05-20 20:30:00;Blackman Theatre;Boston Ballet School Spring Showcase;360 Huntington Avenue;Boston;MA;02115;42.3394995;-71.0878825;
E0-001-092853804-0;2016-05-20 19:00:00;;Kleinhan's Music Hall;Medaille College Undergraduate Commencement Ceremony;3 Symphony Circle;Buffalo;NY;;42.9025038;-78.8817523;
E0-001-092741887-3;2016-05-20 19:00:00;;Funk N' Waffles;LIVVER;727 S Crouse Avenue;Syracuse;NY;13201;43.0420639;-76.1362646;
E0-001-093216053-6;2016-05-20 19:00:00;;Funk N' Waffles;ONE KILLS ALL;727 S Crouse Avenue;Syracuse;NY;13201;43.0420639;-76.1362646;
E0-001-091261273-0;2016-05-20 19:00:00;;Iron Horse Music Hall;Brandy Clark;20 Center Street;Northampton;MA;01060;42.3191220;-72.6316430;
E0-001-093211985-1;2016-05-20 19:00:00;;Trump Taj Mahal;LEGION;1000 Boardwalk at Virginia Avenue;Atlantic City;NJ;08401;39.3599268;-74.4202557;
E0-001-092879546-9@2016052019;2016-05-20 19:00:00;;Portsmouth Music Hall;Marguerite;28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-089348863-0@2016052019;2016-05-20 19:00:00;;New York, New York, United States;Next Gen Summit 2016;New York, New York, United States;New York;NY;;40.7127837;-74.0059413;
E0-001-089513034-8;2016-05-20 18:35:00;;NBT Bank Stadium (formerly Alliance Bank Stadium);Norfolk Tides at Syracuse Chiefs;One Tex Simone Drive;Syracuse;NY;13208;43.0784256;-76.1652839;
E0-001-091090865-1;2016-05-20 18:35:00;;NBT Bank Stadium (formerly Alliance Bank Stadium);Syracuse vs. Norfolk;One Tex Simone Drive;Syracuse;NY;13208;43.0784256;-76.1652839;
E0-001-091918171-6@2016052018;2016-05-20 18:30:00;;The Metropolitan Museum of Art;Trifecta Fitness Prep - Big Apple;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-093274709-8;2016-05-20 18:30:00;2016-05-20 20:00:00;The Metropolitan Museum of Art;Fancy Meeting You Here;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-093218841-7;2016-05-20 18:30:00;;Rockwood Music Hall;Conspiracy of Venus at Rockwood Music Hall - Manhattan;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-091090863-3;2016-05-20 18:05:00;;Coca Cola Field;Buffalo vs. Pawtucket;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-089414419-5;2016-05-20 18:05:00;;Coca Cola Field;Pawtucket Red Sox at Buffalo Bisons;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-091330090-2;2016-05-20 18:00:00;2016-05-20 23:30:00;Highline Ballroom;"Jonah Smith: ""Easy Pray"" Album Release Show";431 W Sixteenth Street;New York;NY;10011;40.743009035190596;-74.00586620370484;
E0-001-093309756-5;2016-05-20 18:00:00;2016-05-20 21:00:00;Sheas Performing Arts Center;Opening Reception: Dance With The Devil, an exhibition by Bob Collignon;646 Main Street;Buffalo;NY;14202;42.8916919;-78.8732989;
E0-001-092351767-1;2016-05-20 18:00:00;;Agganis Arena;A Tribute to Coach Hanson;925 Commonwealth Avenue;Boston;MA;02215;42.3517889;-71.1177850;
E0-001-084520973-1;2016-05-20 18:00:00;;MIT Massachusetts Institute of Technology;MIT Aikido Club ( A Japanese Martial Art);77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-090560897-9;2016-05-20 18:00:00;;University of Rochester;Eastman Community Music School - New Horizons Beginning Band, Beginning Strings and Chorus;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-090842311-1;2016-05-20 18:00:00;;Hard Rock Cafe;DoDriver- Seven Faces- Twin Lions;333 Prospect Street;Niagara Falls;NY;14303;43.0866290;-79.0640870;
E0-001-092901973-7;2016-05-20 17:00:00;;SOB's;Tropical Nights presents La Tematika;204 Varick Street;New York;NY;10014;40.7284001;-74.0052472;
E0-001-092737510-7;2016-05-20 16:30:00;;Museum of Modern Art;Corneille-Brecht and more;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-092900652-0@2016052016;2016-05-20 16:00:00;;Museum of Modern Art;Okay, America. 1932. Directed by Tay Garnett;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-093245489-7;2016-05-20 16:00:00;;Boston University;Grasberger Research Symposium Lecture and Visiting Professorship Keynote Address: “Standing on the Shoulders of Giants: A Personal Journey in Surgical Service”;One Silber Way;Boston;MA;02215;42.3497046;-71.0999554;
E0-001-090734403-9;2016-05-20 16:00:00;;Great Scott;Islands;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-093125339-8;2016-05-20 16:00:00;;Grand Army Plaza;Book Discussion: Bright Lines by Tanwi Nandini Islam - Featured Event;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-093055198-3;2016-05-20 16:00:00;;Cornell University;"MBG Friday Seminar: Andrew Grimson ""The Messenger's Tale: Decoding Post-transcriptional Gene Regulation in the 3'UTR""";410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-093241307-6;2016-05-20 16:00:00;;Cornell University;Game Design Initiative Showcase;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-093262932-1;2016-05-20 14:00:00;;Central Park;The Tempest;Central Park;New York;NY;10019;40.77017947939051;-73.97368905662233;
E0-001-093281101-0;2016-05-20 13:30:00;;Grand Army Plaza;NYS Department of Labor Counseling;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-092833117-3;2016-05-20 13:00:00;;Kleinhan's Music Hall;Medaille College Graduate Commencement Ceremony;3 Symphony Circle;Buffalo;NY;;42.9025038;-78.8817523;
E0-001-092371853-5;2016-05-20 13:00:00;;Cornell University;Endangered Species Day: Mystery Field Trip;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-090750987-6;2016-05-20 12:30:00;;Syracuse University;EA presents: Chinese Table;900 S Crouse Avenue;Syracuse;NY;13210;43.0398114;-76.1366496;
E0-001-085762815-1;2016-05-20 12:00:00;;Rochester Institute of Technology;Academic Convocation;1 Lomb Memorial Drive;Rochester;NY;14623;43.090931;-77.674541;
E0-001-092027887-8@2016052012;2016-05-20 12:00:00;;MIT Massachusetts Institute of Technology;Villa Design Group;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092027225-4@2016052012;2016-05-20 12:00:00;;MIT Massachusetts Institute of Technology;Tala Madani: First Light;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092933869-6;2016-05-20 12:00:00;;Grand Army Plaza;Voices of Power;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-090592915-5;2016-05-20 11:30:00;;Museum of Modern Art;Representation, Originality, and Color in the Sculptures of Katarina Fritsch;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-090002247-5@2016052011;2016-05-20 11:00:00;;Museum of Modern Art;Story Time;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-093065340-3;2016-05-20 11:00:00;;Harvard University;Art Study Center Seminar: Indian Painting;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-092206424-2@2016052011;2016-05-20 11:00:00;;Grand Army Plaza;Musical Toddler Yoga;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-092199731-4;2016-05-20 10:00:00;;Harvard University;From Senior Preceptor to Master Potter at Harvard — Namhi Kim Wagner;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-090227043-8;2016-05-20 10:00:00;;MIT Massachusetts Institute of Technology;Chemistry Student Seminar: Daniel Cohen (Buchwald/Pentelute) Postdoc;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-093250111-3;2016-05-20 10:00:00;;MIT Massachusetts Institute of Technology;Special Chez Pierre Seminar;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-090042964-1@2016052010;2016-05-20 10:00:00;;Grand Army Plaza;CitizenshipWorks Naturalization Application Workshop;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-092566060-3;2016-05-20 09:00:00;;Prudential Center;William Paterson University Graduation;25 Lafayette Street;Newark;NJ;07102;40.73344;-74.171128;
E0-001-092189059-8;2016-05-20 09:00:00;;University of Rochester;Aging Research Day;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-092758606-8;2016-05-20 08:00:00;;MIT Massachusetts Institute of Technology;MIT Technology & Policy Program (TPP) at 40: New Challenges in Technology and Policy;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092758611-0;2016-05-20 08:00:00;;MIT Massachusetts Institute of Technology;MIT Technology & Policy Program (TPP) at 40: New Challenges in Technology and Policy;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-091440977-8;2016-05-20 08:00:00;;MIT Massachusetts Institute of Technology;MIT World Real Estate Forum;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-091864177-0;2016-05-20 00:30:00;;Blue Note;KILLIAM SHAKESPEARE;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-057508617-2;2016-05-20 00:00:00;;Toad's Place;SHAKEDOWN;300 York Street;New Haven;CT;06511;41.3115428;-72.9293649;
E0-001-087827234-6;2016-05-20 00:00:00;2016-05-22 00:00:00;Central Park;NYC 3 Day Photography Workshop;Central Park;New York;NY;10019;40.77017947939051;-73.97368905662233;
E0-001-090044176-8;2016-05-20 00:00:00;;The Metropolitan Museum of Art;Exhibition Tour—Masterpieces of Chinese Painting from the Metropolitan Collection;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-090044073-2;2016-05-20 00:00:00;;The Metropolitan Museum of Art;MetFridays—Drop-in Drawing: Emotion;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-093272539-7;2016-05-20 00:00:00;2016-05-20 00:00:00;The Metropolitan Museum of Art;Teen Night: Teens Take The Met;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-092745259-4;2016-05-20 00:00:00;2016-05-20 00:00:00;Brooklyn Museum;Teen Night: Disguise: Masks and Global African Art;200 Eastern Parkway;Brooklyn;NY;11238;40.6711510;-73.9634766;
E0-001-093075380-0;2016-05-20 00:00:00;;Boston University;Big Law Coaches Summer Associate Program- NYC;One Silber Way;Boston;MA;02215;42.3497046;-71.0999554;
E0-001-092741063-1;2016-05-20 00:00:00;;The Tralf;Starring;622 Main St;Buffalo;NY;14202;42.8910934;-78.8732027;
E0-001-092199704-0;2016-05-20 00:00:00;;Harvard University;The Sleeping Beast Within;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-092199702-2;2016-05-20 00:00:00;;Harvard University;Carmen from Kawachi;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-093262881-8;2016-05-20 00:00:00;;Harvard University;Exhibit Opening: “The Woven Arc”;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-089606610-1;2016-05-20 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-090764107-5;2016-05-20 00:00:00;2016-05-22 00:00:00;Boston Convention & Exhibition Center;2016 Open Source Data Science Conference;415 Summer Street;Boston;MA;02210;42.3471335;-71.0440874;
E0-001-038764993-4;2016-05-20 00:00:00;;The Stone Pony;TAYLOR TOTE BAND;913 Ocean Avenue;Asbury Park;NJ;;40.2200010;-74.0009470;
E0-001-093316102-8;2016-05-20 00:00:00;;Tropicana Casino and Resort;Robin Schulz;2831 Boardwalk;Atlantic City;NJ;08401;39.3518841;-74.4444065;
E0-001-092474227-4;2016-05-19 23:30:00;;Knitting Factory;Telefon Tel Aviv (DJ Set), Rival Consoles, Logan Takahashi;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-093019040-9;2016-05-19 22:30:00;2016-05-20 02:30:00;Toyota Presents the Oakdale Theatre;CTNow Best of Bash;95 South Turnpike Road;Wallingford;CT;06492;41.4496194;-72.8434021;
E0-001-092852233-1;2016-05-19 22:30:00;;Rockwood Music Hall;The End of America;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092139944-2;2016-05-19 21:30:00;;Mercury Lounge;Arbor Labor Union;217 East Houston Street;New York;NY;10002;40.722036;-73.986806;
E0-001-093027241-1;2016-05-19 21:30:00;;The Middle East;Brahja Waldman - 18+ $5 9:30pm;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-092689752-3;2016-05-19 21:30:00;;Caroline's on Broadway;Carolines Presents;1626 Broadway;New York;NY;10036;40.7612126;-73.9841636;
E0-001-091684157-0;2016-05-19 21:30:00;;Great Scott;VÉRITÉ - Lostboycrow;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
