District,Type,Latitude,Longitude,Subtype,Date,Time,Misdemeanor/Felony,Week
Manhattan North,Petit Larceny,40.7844827,-73.9793846,From Building Un..,02/29/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8033299,-73.9528303,From Building Un..,03/04/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8064039,-73.9443130,From Building Un..,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8101702,-73.9511599,From Store Shopl..,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8145999,-73.9441098,From Open Areas,03/01/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8175865,-73.9531944,From Building Un..,03/04/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8353703,-73.9402098,From Building Un..,03/03/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8581217,-73.9329939,From Auto,03/01/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8625931,-73.9253769,Of Bicycle,03/03/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8645400,-73.9266298,By False Promise,03/02/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8663120,-73.9185941,Of Bicycle,02/29/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7726460,-73.9822809,From Building Un..,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7771898,-73.9522402,From Building Un..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7957219,-73.9326596,From Store Shopl..,03/05/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7957219,-73.9326596,From Store Shopl..,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7957219,-73.9326596,From Store Shopl..,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7966453,-73.9684703,From Building Un..,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7972702,-73.9405102,From Store Shopl..,03/04/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7974531,-73.9466895,Of License Plate,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7985201,-73.9690999,From Store Shopl..,03/02/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8063999,-73.9443109,From Open Areas,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8063999,-73.9443109,From Open Areas,03/04/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8063999,-73.9443109,From Building Un..,03/03/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8063999,-73.9443109,From Building Un..,02/29/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8070897,-73.9417702,From Open Areas,03/03/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8095178,-73.9378746,From Building Un..,03/05/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8144839,-73.9554578,From Auto,03/04/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8158389,-73.9528672,From Open Areas,03/06/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8252367,-73.9476037,From Open Areas,03/04/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8252367,-73.9476037,From Building Un..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8252367,-73.9476037,From Building Un..,02/29/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8343666,-73.9491261,From Auto,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8487248,-73.9323476,By False Promise,03/05/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8588101,-73.9229699,From Auto,02/29/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7704110,-73.9876064,From Store Shopl..,03/03/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7704110,-73.9876064,From Store Shopl..,03/02/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7768700,-73.9554099,From Building Un..,03/04/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7778798,-73.9517500,From Building Un..,03/04/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7791779,-73.9507907,From Building Un..,03/03/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7909450,-73.9472263,From Building Un..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7918990,-73.9414987,Of License Plate,03/03/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7934701,-73.9372601,From Open Areas,03/02/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7942802,-73.9470702,From Building Un..,03/04/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7984323,-73.9688984,From Auto,03/01/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8014001,-73.9679801,From Store Shopl..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8064500,-73.9463802,From Auto,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8077933,-73.9455487,From Building Un..,03/03/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8077933,-73.9455487,From Store Shopl..,03/02/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8264071,-73.9503654,From Store Shopl..,02/29/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8347098,-73.9445201,From Store Shopl..,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8360600,-73.9399460,From Building Un..,03/06/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8378340,-73.9422070,From Building Un..,03/06/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8477198,-73.9379802,From Store Shopl..,03/04/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8477198,-73.9379802,From Store Shopl..,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8477198,-73.9379802,From Store Shopl..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8477198,-73.9379802,From Store Shopl..,03/03/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8648120,-73.9193565,From Building Un..,03/05/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7648870,-73.9612183,From Store Shopl..,03/04/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7730315,-73.9782915,From Building Un..,03/01/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7730505,-73.9822874,From Open Areas,03/04/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7746303,-73.9820898,From Building Un..,03/02/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7754403,-73.9820603,From Building Un..,03/04/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7775003,-73.9549499,From Store Shopl..,03/03/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7787797,-73.9820503,From Store Shopl..,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7787797,-73.9820503,From Store Shopl..,03/01/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7793631,-73.9773678,From Store Shopl..,03/04/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7858157,-73.9786100,From Store Shopl..,03/05/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7883800,-73.9469998,From Building Un..,03/02/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7891699,-73.9527498,From Building Un..,03/03/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7915698,-73.9446703,From Open Areas,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7950600,-73.9331697,By Acquiring Los,03/01/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7953101,-73.9359203,From Building Un..,03/06/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7954798,-73.9656097,From Store Shopl..,03/04/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7954798,-73.9656097,From Store Shopl..,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7954798,-73.9656097,From Store Shopl..,03/01/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7954798,-73.9656097,From Store Shopl..,02/29/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7992503,-73.9390598,From Building Un..,03/05/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7992503,-73.9390598,From Store Shopl..,03/04/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.7999101,-73.9623702,Check From Mailb..,02/29/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8043757,-73.9374136,From Store Shopl..,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8043757,-73.9374136,From Store Shopl..,03/02/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8043757,-73.9374136,From Auto,02/29/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8064299,-73.9422503,From Building Un..,02/29/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8077502,-73.9454200,From Open Areas,03/03/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8114698,-73.9502198,From Store Shopl..,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8128235,-73.9418750,From Open Areas,03/03/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8291603,-73.9372601,From Open Areas,03/02/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8291603,-73.9372601,From Open Areas,03/01/16,07:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Petit Larceny,40.8424111,-73.9392411,From Store Shopl..,02/29/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7915712,-73.9446684,Unclassified,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7972702,-73.9405102,Unclassified,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8044900,-73.9514899,Unclassified,03/01/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8155400,-73.9569300,Unclassified,03/06/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8516917,-73.9319979,Unclassified,03/04/16,07:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8536898,-73.9305398,Unclassified,02/29/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7713753,-73.9564789,Unclassified,03/01/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7971739,-73.9698165,Strangulation 1s..,02/29/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7986680,-73.9334632,Unclassified,03/03/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8171376,-73.9479974,Unclassified,03/02/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8173002,-73.9386099,Unclassified,03/06/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8568501,-73.9314799,Unclassified,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8050700,-73.9411600,Unclassified,03/01/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8195700,-73.9517400,Unclassified,02/29/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8127146,-73.9493001,Unclassified,03/01/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8139803,-73.9445798,Unclassified,03/06/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8184402,-73.9413001,Unclassified,03/05/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8341175,-73.9411163,Unclassified,02/29/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8343666,-73.9491261,Unclassified,03/05/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8555599,-73.9291698,Unclassified,03/05/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7877000,-73.9771599,Unclassified,03/02/16,07:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7998800,-73.9385998,Unclassified,03/01/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8027298,-73.9492603,Strangulation 1s..,02/29/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8232601,-73.9429101,Unclassified,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8653707,-73.9243767,Unclassified,03/06/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7730505,-73.9822874,Unclassified,03/03/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7889444,-73.9405597,Peace Officer,03/03/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.7969999,-73.9377697,Unclassified,03/03/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8057151,-73.9563276,Unclassified,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8057701,-73.9447803,Strangulation 1s..,02/29/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Felony Assault,40.8179242,-73.9381654,Unclassified,03/01/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Rape,40.7896813,-73.9481449,Rape 1,03/06/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Rape,40.8055200,-73.9620101,Rape 1,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Rape,40.8061402,-73.9615401,Rape 1,03/02/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.7781782,-73.9565492,Residence Night,03/03/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8041903,-73.9527103,Commerical Day,03/06/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.7864401,-73.9423998,Residence Day,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.7864401,-73.9423998,Residence Day,02/29/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.7959297,-73.9727202,Residence Night,03/05/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8177956,-73.9455953,Residence Night,02/29/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8670197,-73.9231101,Residence Day,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.7979397,-73.9421296,Residence Day,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8020499,-73.9497598,Commerical Day,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8226699,-73.9533110,Commercial Night,02/29/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8641035,-73.9212480,Residence Day,03/03/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8032300,-73.9445899,Residence Day,03/04/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8163601,-73.9540903,Residence Night,03/04/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8214125,-73.9542216,Residence Day,03/04/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8328715,-73.9420277,Residence Night,03/05/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Burglary,40.8663102,-73.9185999,Residence Day,03/04/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7627388,-73.9596941,Bank Acct Compro..,03/04/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7659299,-73.9633901,From Store- Shop..,03/03/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7675394,-73.9532493,From Residence ..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7850958,-73.9769002,By Bank Account ..,03/05/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7851700,-73.9433198,From Building (N..,02/29/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7889444,-73.9405597,Bank Acct Compro..,02/29/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7933897,-73.9728302,Of Bicycle,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7971739,-73.9698165,By Open Credit C..,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7998420,-73.9524605,From Building (N..,03/01/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8153388,-73.9437774,From Person Unc..,03/05/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8266303,-73.9391497,From Residence ..,03/06/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8480454,-73.9328468,By Open/Compromi..,02/29/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8501801,-73.9357299,By Acquiring Los..,03/05/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8538409,-73.9363695,Bank Acct Compro..,03/02/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8635743,-73.9260085,From Person Pur..,03/05/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8641035,-73.9212480,From Person Pic..,03/05/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7691197,-73.9550398,From Building (N..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7815215,-73.9583224,By Open Credit C..,03/04/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7872039,-73.9284505,Credit Card Acco..,03/03/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8031778,-73.9405641,Person Neck Cha..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8101748,-73.9511711,By False Promise..,03/03/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8236698,-73.9438603,Bank Acct Compro..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8259101,-73.9471199,From Residence ..,03/02/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8259101,-73.9471199,By Theft Of Cred..,03/01/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8392397,-73.9455483,From Motorcycle,03/02/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8446903,-73.9407999,By Bank Account ..,03/01/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8587583,-73.9301301,By Open/Compromi..,03/05/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.8655354,-73.9272572,Personal Electro..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7737725,-73.9660781,By False Promise..,03/02/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7762302,-73.9438201,From Residence ..,03/02/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7766014,-73.9466312,Credit Card Acco..,03/01/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan North,Grand Larceny,40.7788199,-73.9539803,From Store- Shop..,03/04/16,16:00,Felony,Week of 02/29/16 - 03/06/16
